order_id,cust_id,gender,age,date,status,channel,sku,category,size,quantity,currency,amount,ship_city,ship_pin_code,ship_country,b2b,month,year,revenue_bucket,cust_type
171-2270707-9115565,2270707,WOMEN,31,2022-08-06,DELIVERED,MYNTRA,JNE3894-TP-XXL,TOP,XXL,1,INR,704,KOZHIKODE,673571,IN,0,AUGUST,2022,LOW,CUSTOMER
404-6888188-3180366,6888188,WOMEN,21,2022-08-06,REFUNDED,MEESHO,JNE3261-KR-XL,KURTA,XL,1,INR,382,HAPUR,245101,IN,0,AUGUST,2022,LOW,CUSTOMER
171-4948717-6718702,4948717,WOMEN,25,2022-08-06,DELIVERED,MYNTRA,SAR024,SAREE,Free,1,INR,363,NEW DELHI,110059,IN,0,AUGUST,2022,LOW,CUSTOMER
404-0273252-7325954,273252,WOMEN,33,2022-08-06,RETURNED,MEESHO,BL099-S,BLOUSE,S,1,INR,280,BENGALURU,560037,IN,0,AUGUST,2022,LOW,CUSTOMER
171-0253836-7156377,253836,WOMEN,45,2022-08-06,DELIVERED,AMAZON,SET398-KR-PP-L,SET,L,1,INR,1115,JAIPUR,302028,IN,0,AUGUST,2022,HIGH,CUSTOMER
405-1805617-3364360,1805617,MEN,54,2022-08-06,DELIVERED,AMAZON,J0341-DR-XXXL,WESTERN DRESS,3XL,1,INR,791,CHENNAI,600048,IN,0,AUGUST,2022,LOW,CUSTOMER
171-9322700-2454718,9322700,MEN,46,2022-08-06,DELIVERED,MYNTRA,SET291-KR-PP-M,SET,M,1,INR,569,Kurla West Mumbai,400070,IN,0,AUGUST,2022,LOW,CUSTOMER
402-3740361-4453939,3740361,WOMEN,65,2022-08-06,DELIVERED,AMAZON,JNE3662-TP-XS,TOP,XS,1,INR,512,HUBLI,580030,IN,0,AUGUST,2022,LOW,CUSTOMER
407-0244269-3356373,244269,WOMEN,66,2022-08-06,DELIVERED,AMAZON,SAR011,SAREE,Free,1,INR,549,SAO JOSE DE AREAL,403709,IN,0,AUGUST,2022,LOW,CUSTOMER
405-3724127-8597944,3724127,WOMEN,76,2022-08-06,DELIVERED,MEESHO,JNE3560-KR-S,KURTA,S,1,INR,544,PANCHKULA,134109,IN,0,AUGUST,2022,LOW,CUSTOMER
405-3593350-8009153,3593350,MEN,36,2022-08-06,DELIVERED,AMAZON,JNE3797-KR-M,WESTERN DRESS,M,1,INR,735,COIMBATORE,641038,IN,0,AUGUST,2022,LOW,CUSTOMER
406-4917525-0164336,4917525,MEN,27,2022-08-06,DELIVERED,AMAZON,JNE3797-KR-XL,WESTERN DRESS,XL,1,INR,735,PALLICHAL,695020,IN,0,AUGUST,2022,LOW,CUSTOMER
403-6809388-4107529,6809388,WOMEN,48,2022-08-06,REFUNDED,MEESHO,JNE3373-KR-S,KURTA,S,1,INR,382,BHANDARA,441904,IN,0,AUGUST,2022,LOW,CUSTOMER
406-4951091-2357105,4951091,WOMEN,47,2022-08-06,DELIVERED,AMAZON,SAR019,SAREE,Free,1,INR,1099,MANALI,175103,IN,0,AUGUST,2022,HIGH,CUSTOMER
406-3654789-9754742,3654789,WOMEN,30,2022-08-06,DELIVERED,AMAZON,SAR004,SAREE,Free,1,INR,499,MUMBAI,400007,IN,0,AUGUST,2022,LOW,CUSTOMER
406-6907009-7537111,6907009,MEN,24,2022-08-06,DELIVERED,AMAZON,JNE3797-KR-XS,WESTERN DRESS,XS,1,INR,771,GUWAHATI,781014,IN,0,AUGUST,2022,LOW,CUSTOMER
171-8871070-3514765,8871070,WOMEN,59,2022-08-06,DELIVERED,MYNTRA,JNE3440-KR-N-M,KURTA,M,1,INR,399,SIDDIPET,502103,IN,0,AUGUST,2022,LOW,CUSTOMER
171-4339743-7636333,4339743,WOMEN,27,2022-08-06,DELIVERED,AMAZON,JNE3676-TU-XXXL,TOP,3XL,1,INR,385,FARIDABAD,121002,IN,0,AUGUST,2022,LOW,CUSTOMER
171-3306405-4305919,3306405,WOMEN,32,2022-08-06,DELIVERED,AMAZON,SET183-KR-DH-S,SET,S,1,INR,759,NEW DELHI,110016,IN,0,AUGUST,2022,LOW,CUSTOMER
404-5766171-4965120,5766171,MEN,48,2022-08-06,DELIVERED,FLIPKART,SET198-KR-NP-A-M,SET,M,1,INR,542,MUMBAI,400022,IN,0,AUGUST,2022,LOW,CUSTOMER
408-6585022-4153118,6585022,WOMEN,24,2022-08-06,DELIVERED,MYNTRA,JNE3510-KR-L,KURTA,L,1,INR,467,MUMBAI,400013,IN,0,AUGUST,2022,LOW,CUSTOMER
402-8491445-0625107,8491445,WOMEN,31,2022-08-06,DELIVERED,MEESHO,JNE2199-KR-411-A-XXL,KURTA,XXL,1,INR,353,BAGESHWAR,263641,IN,0,AUGUST,2022,LOW,CUSTOMER
403-1143094-3725128,1143094,MEN,37,2022-08-06,DELIVERED,AMAZON,SET331-KR-NP-XXL,SET,XXL,1,INR,635,PUNE,411045,IN,0,AUGUST,2022,LOW,CUSTOMER
406-2287964-5018762,2287964,MEN,24,2022-08-06,DELIVERED,MEESHO,SET217-KR-PP-XXL,SET,XXL,1,INR,825,GREATER NOIDA,201306,IN,0,AUGUST,2022,LOW,CUSTOMER
404-7359750-6622730,7359750,MEN,69,2022-07-06,DELIVERED,MYNTRA,SET247-KR-SHA-M,SET,M,1,INR,775,BENGALURU,560103,IN,0,JULY,2022,LOW,CUSTOMER
171-0352880-4804327,352880,MEN,35,2022-07-06,DELIVERED,AMAZON,SET396-KR-PP-L,SET,L,1,INR,988,BOISAR,401501,IN,0,JULY,2022,LOW,CUSTOMER
402-6335654-6750721,6335654,WOMEN,44,2022-07-06,DELIVERED,MYNTRA,PJNE3368-KR-6XL,KURTA,6XL,1,INR,869,Bengaluru,562125,IN,0,JULY,2022,LOW,CUSTOMER
171-5664527-1061161,5664527,MEN,38,2022-07-06,CANCELLED,MYNTRA,J0349-SET-M,SET,M,1,INR,888,VELLORE,632006,IN,0,JULY,2022,LOW,CUSTOMER
406-8306969-9934707,8306969,WOMEN,57,2022-07-06,DELIVERED,AMAZON,JNE3568-KR-L,KURTA,L,1,INR,399,CHENNAI,600088,IN,0,JULY,2022,LOW,CUSTOMER
404-0590101-9461104,590101,MEN,49,2022-07-06,DELIVERED,FLIPKART,SET264-KR-NP-XXL,SET,XXL,1,INR,824,TIRWAGANJ,209732,IN,0,JULY,2022,LOW,CUSTOMER
408-4461070-7565947,4461070,WOMEN,26,2022-07-06,CANCELLED,MYNTRA,SET374-KR-NP-XXL,SET,XXL,1,INR,589,PUNE,411015,IN,0,JULY,2022,LOW,CUSTOMER
403-4271747-6550744,4271747,MEN,44,2022-07-06,DELIVERED,AJIO,JNE3707-DR-L,WESTERN DRESS,L,1,INR,461,GURUGRAM,122004,IN,0,JULY,2022,LOW,CUSTOMER
403-0701419-1824353,701419,WOMEN,37,2022-07-06,DELIVERED,AMAZON,JNE3581-KR-XL,KURTA,XL,1,INR,635,HYDERABAD,502032,IN,0,JULY,2022,LOW,CUSTOMER
408-1768215-1517104,1768215,WOMEN,24,2022-07-06,DELIVERED,AMAZON,JNE3866-KR-S,KURTA,S,1,INR,753,MUMBAI,400101,IN,0,JULY,2022,LOW,CUSTOMER
403-4932401-8948307,4932401,MEN,70,2022-07-06,DELIVERED,MYNTRA,NW035-ST-CP-M,SET,M,1,INR,582,MUKTSAR,152026,IN,0,JULY,2022,LOW,CUSTOMER
404-4607584-5309152,4607584,WOMEN,34,2022-07-06,DELIVERED,MYNTRA,JNE3795-KR-XXL,KURTA,XXL,1,INR,529,ERNAKULAM,683102,IN,0,JULY,2022,LOW,CUSTOMER
408-3024991-3434701,3024991,WOMEN,34,2022-07-06,DELIVERED,NALLI,SET363-KR-NP-XL,SET,XL,1,INR,1354,JAIPUR,302019,IN,0,JULY,2022,HIGH,CUSTOMER
403-7624931-9519559,7624931,MEN,78,2022-07-06,DELIVERED,FLIPKART,SET361-KR-NP-M,SET,M,1,INR,1126,NEW DELHI,110094,IN,0,JULY,2022,HIGH,CUSTOMER
408-6238240-7592347,6238240,WOMEN,36,2022-07-06,DELIVERED,AJIO,BL103-S,BLOUSE,S,1,INR,625,BHILAI,490020,IN,0,JULY,2022,LOW,CUSTOMER
404-6842224-2507543,6842224,WOMEN,76,2022-07-06,DELIVERED,AMAZON,JNE3738-KR-L,KURTA,L,1,INR,383,INDORE,452001,IN,0,JULY,2022,LOW,CUSTOMER
405-1382930-9265957,1382930,WOMEN,37,2022-07-06,DELIVERED,NALLI,SAR009,SAREE,Free,1,INR,737,PANCHKULA,134109,IN,0,JULY,2022,LOW,CUSTOMER
407-8968643-9985112,8968643,WOMEN,31,2022-07-06,DELIVERED,AMAZON,JNE3801-KR-XXXL,KURTA,3XL,1,INR,771,BENGALURU,560102,IN,0,JULY,2022,LOW,CUSTOMER
407-1223466-2399548,1223466,MEN,43,2022-07-06,DELIVERED,MYNTRA,JNE3797-KR-M,WESTERN DRESS,M,1,INR,725,CHENNAI,600002,IN,0,JULY,2022,LOW,CUSTOMER
406-9582906-5170759,9582906,WOMEN,33,2022-07-06,DELIVERED,MEESHO,SET254-KR-NP-XS,SET,XS,1,INR,859,COIMBATORE,641004,IN,0,JULY,2022,LOW,CUSTOMER
405-8521330-2874756,8521330,WOMEN,61,2022-07-06,DELIVERED,AMAZON,SET200-KR-NP-A-L,SET,L,1,INR,543,LUCKNOW,226016,IN,0,JULY,2022,LOW,CUSTOMER
405-5360666-5266733,5360666,MEN,22,2022-07-06,DELIVERED,OTHERS,SET196-KR-NP-M,SET,M,1,INR,668,Ashoknagar,743263,IN,0,JULY,2022,LOW,CUSTOMER
171-5583235-2715560,5583235,MEN,30,2022-07-06,DELIVERED,MYNTRA,SET264-KR-NP-M,SET,M,1,INR,824,BENGALURU,560067,IN,0,JULY,2022,LOW,CUSTOMER
402-1330788-7049162,1330788,MEN,42,2022-07-06,DELIVERED,MYNTRA,SET345-KR-NP-XS,SET,XS,1,INR,641,NEW DELHI,110030,IN,0,JULY,2022,LOW,CUSTOMER
404-1168145-3787503,1168145,WOMEN,32,2022-07-06,DELIVERED,AMAZON,JNE3689-TU-XS,TOP,XS,1,INR,499,MOHALI,140307,IN,0,JULY,2022,LOW,CUSTOMER
408-0352279-8101121,352279,WOMEN,24,2022-07-06,DELIVERED,AJIO,J0281-SKD-M,SET,M,1,INR,1477,TARANAGAR,331304,IN,0,JULY,2022,HIGH,CUSTOMER
404-0112486-4557122,112486,WOMEN,43,2022-07-06,DELIVERED,MYNTRA,SET182-KR-DH-S,SET,S,1,INR,699,LUCKNOW,226021,IN,0,JULY,2022,LOW,CUSTOMER
406-8427649-6833918,8427649,MEN,21,2022-07-06,DELIVERED,AMAZON,J0158-DR-L,WESTERN DRESS,L,1,INR,1091,Hyderabad,500080,IN,0,JULY,2022,HIGH,CUSTOMER
408-8199225-2745910,8199225,WOMEN,24,2022-07-06,DELIVERED,MYNTRA,SAR022,SAREE,Free,1,INR,849,GURUGRAM,122001,IN,0,JULY,2022,LOW,CUSTOMER
406-8153209-1109904,8153209,MEN,41,2022-07-06,DELIVERED,AJIO,SET257-KR-PP-XS,SET,XS,1,INR,551,COIMBATORE,641045,IN,0,JULY,2022,LOW,CUSTOMER
408-4746755-8523542,4746755,WOMEN,39,2022-07-06,DELIVERED,AMAZON,JNE2265-KR-501-S,KURTA,S,1,INR,318,CHENNAI,600101,IN,0,JULY,2022,LOW,CUSTOMER
405-7708013-3583564,7708013,MEN,20,2022-07-06,DELIVERED,AMAZON,NW024-TP-PJ-S,SET,S,1,INR,560,BANTWAL,574260,IN,0,JULY,2022,LOW,CUSTOMER
405-4779158-6881154,4779158,WOMEN,44,2022-07-06,DELIVERED,NALLI,JNE3749-KR-L,KURTA,L,1,INR,469,NEYVELI,607803,IN,0,JULY,2022,LOW,CUSTOMER
171-8903482-3979521,8903482,WOMEN,49,2022-07-06,DELIVERED,MYNTRA,SET300-KR-NP-S,SET,S,1,INR,999,BILASPUR,174027,IN,0,JULY,2022,LOW,CUSTOMER
407-1857442-0234723,1857442,WOMEN,33,2022-07-06,DELIVERED,FLIPKART,SAR001,SAREE,Free,1,INR,271,HYDERABAD,500084,IN,0,JULY,2022,LOW,CUSTOMER
404-5274586-0696314,5274586,WOMEN,38,2022-07-06,DELIVERED,FLIPKART,J0241-SKD-XL,SET,XL,1,INR,1354,TALA,402111,IN,0,JULY,2022,HIGH,CUSTOMER
405-9313987-5091556,9313987,WOMEN,40,2022-07-06,DELIVERED,AMAZON,SET203-KR-DPT-S,SET,S,1,INR,449,LUCKNOW,226001,IN,0,JULY,2022,LOW,CUSTOMER
408-2272520-9440332,2272520,WOMEN,29,2022-07-06,DELIVERED,AMAZON,JNE3568-KR-L,KURTA,L,1,INR,435,GURDASPUR,143521,IN,0,JULY,2022,LOW,CUSTOMER
402-6736074-0418735,6736074,MEN,41,2022-07-06,DELIVERED,MEESHO,JNE3798-KR-XS,WESTERN DRESS,XS,1,INR,735,Chennai,600091,IN,0,JULY,2022,LOW,CUSTOMER
171-5731955-9868351,5731955,MEN,49,2022-07-06,DELIVERED,AMAZON,J0402-DR-M,WESTERN DRESS,M,1,INR,825,MUMBAI,400080,IN,0,JULY,2022,LOW,CUSTOMER
405-0751391-3209945,751391,WOMEN,39,2022-07-06,DELIVERED,FLIPKART,MEN5030-KR-XXXL,KURTA,3XL,1,INR,448,Jamshedpur,831009,IN,0,JULY,2022,LOW,CUSTOMER
406-6314863-5372322,6314863,WOMEN,46,2022-07-06,DELIVERED,AMAZON,J0244-SKD-L,SET,L,1,INR,1176,Khanapur,591302,IN,0,JULY,2022,HIGH,CUSTOMER
171-7905942-6761113,7905942,MEN,74,2022-07-06,DELIVERED,FLIPKART,J0166-DR-M,WESTERN DRESS,M,1,INR,458,HYDERABAD,500016,IN,0,JULY,2022,LOW,CUSTOMER
403-8150033-2499517,8150033,MEN,24,2022-07-06,DELIVERED,AMAZON,JNE3797-KR-L,WESTERN DRESS,L,1,INR,735,NAGPUR,440001,IN,0,JULY,2022,LOW,CUSTOMER
403-7592386-5769162,7592386,MEN,33,2022-07-06,DELIVERED,OTHERS,SET331-KR-NP-XS,SET,XS,1,INR,641,Sagar,470001,IN,0,JULY,2022,LOW,CUSTOMER
402-9850643-0481949,9850643,WOMEN,23,2022-07-06,REFUNDED,AMAZON,JNE3612-KR-L,KURTA,L,1,INR,386,VASAI VIRAR,401208,IN,0,JULY,2022,LOW,CUSTOMER
404-4434353-6604309,4434353,WOMEN,21,2022-07-06,CANCELLED,FLIPKART,SAR007,SAREE,Free,1,INR,435,RANIPETTAI,632401,IN,0,JULY,2022,LOW,CUSTOMER
406-9276298-9405956,9276298,MEN,73,2022-07-06,DELIVERED,AMAZON,SET268-KR-NP-XS,SET,XS,1,INR,788,KUNDLI INDUSTRIAL AREA,131028,IN,0,JULY,2022,LOW,CUSTOMER
403-8764923-9156331,8764923,WOMEN,22,2022-07-06,DELIVERED,AJIO,JNE3783-KR-XL,KURTA,XL,1,INR,517,BALLIA,277001,IN,0,JULY,2022,LOW,CUSTOMER
405-8630033-3613156,8630033,WOMEN,35,2022-07-06,DELIVERED,OTHERS,SET193-KR-NP-A-XXL,SET,XXL,1,INR,771,HYDERABAD,500015,IN,0,JULY,2022,LOW,CUSTOMER
407-8061929-6535524,8061929,WOMEN,39,2022-07-06,DELIVERED,OTHERS,JNE3546-KR-XXXL,KURTA,3XL,1,INR,468,Bangalore,560103,IN,0,JULY,2022,LOW,CUSTOMER
407-3177019-3010758,3177019,WOMEN,38,2022-07-06,DELIVERED,AJIO,JNE3546-KR-XS,KURTA,XS,1,INR,458,MADURAI,625007,IN,0,JULY,2022,LOW,CUSTOMER
405-5911376-7597935,5911376,MEN,24,2022-07-06,DELIVERED,AMAZON,JNE3797-KR-XXXL,WESTERN DRESS,3XL,1,INR,735,Chennai,600010,IN,0,JULY,2022,LOW,CUSTOMER
405-5498568-6793958,5498568,WOMEN,53,2022-07-06,DELIVERED,NALLI,JNE3778-KR-XL,KURTA,XL,1,INR,459,KHAMMAM,507002,IN,0,JULY,2022,LOW,CUSTOMER
408-9043474-2501160,9043474,WOMEN,39,2022-07-06,DELIVERED,AMAZON,NW039-TP-SR-XL,SET,XL,1,INR,499,PUNE,412308,IN,0,JULY,2022,LOW,CUSTOMER
407-0355967-3133906,355967,MEN,35,2022-07-06,DELIVERED,AMAZON,SET360-KR-NP-XXXL,SET,3XL,1,INR,1093,PANCHKULA,134109,IN,0,JULY,2022,HIGH,CUSTOMER
406-3266064-4052365,3266064,MEN,77,2022-07-06,DELIVERED,AMAZON,J0130-SET-L,SET,L,1,INR,659,NEW DELHI,110048,IN,1,JULY,2022,LOW,BUSINESS
407-4026732-0321163,4026732,MEN,25,2022-07-06,DELIVERED,MYNTRA,SET224-KR-NP-XS,SET,XS,1,INR,1369,Chennai,600118,IN,0,JULY,2022,HIGH,CUSTOMER
407-3722767-4064363,3722767,WOMEN,23,2022-07-06,DELIVERED,MYNTRA,J0379-SKD-L,SET,L,1,INR,1287,IMPHAL,795001,IN,0,JULY,2022,HIGH,CUSTOMER
404-4256833-6271562,4256833,MEN,35,2022-07-06,DELIVERED,AMAZON,SET349-KR-NP-XXL,SET,XXL,1,INR,939,NEW TOWN,700156,IN,0,JULY,2022,LOW,CUSTOMER
406-3600600-1767500,3600600,WOMEN,24,2022-07-06,DELIVERED,MYNTRA,SET346-KR-PP-M,SET,M,1,INR,774,NAVI MUMBAI,410209,IN,0,JULY,2022,LOW,CUSTOMER
405-7544319-5799508,7544319,MEN,48,2022-07-06,DELIVERED,FLIPKART,SET349-KR-NP-L,SET,L,1,INR,930,HYDERABAD,500043,IN,0,JULY,2022,LOW,CUSTOMER
403-2144937-4729131,2144937,MEN,24,2022-07-06,DELIVERED,MYNTRA,SET110-KR-PP-M,SET,M,1,INR,788,TALIKKULAM,680569,IN,0,JULY,2022,LOW,CUSTOMER
171-1384154-1059519,1384154,MEN,70,2022-07-06,DELIVERED,AMAZON,J0003-SET-S,SET,S,1,INR,664,ZIRAKPUR,160104,IN,0,JULY,2022,LOW,CUSTOMER
405-1934149-0609919,1934149,MEN,32,2022-07-06,DELIVERED,MYNTRA,JNE3797-KR-L,WESTERN DRESS,L,1,INR,735,Chennai,600041,IN,0,JULY,2022,LOW,CUSTOMER
408-1127425-8311523,1127425,MEN,29,2022-07-06,DELIVERED,FLIPKART,JNE3797-KR-XXL,WESTERN DRESS,XXL,1,INR,735,PERUMBAVOOR,683545,IN,0,JULY,2022,LOW,CUSTOMER
408-7670647-3358715,7670647,WOMEN,49,2022-07-06,DELIVERED,AMAZON,SET250-KR-SHA-XS,SET,XS,1,INR,675,DURGAPUR,713216,IN,0,JULY,2022,LOW,CUSTOMER
404-2256261-0483547,2256261,MEN,46,2022-07-06,RETURNED,AMAZON,JNE3797-KR-XS,WESTERN DRESS,XS,1,INR,715,GURUGRAM,122101,IN,0,JULY,2022,LOW,CUSTOMER
402-0658188-0764333,658188,WOMEN,32,2022-07-06,DELIVERED,NALLI,JNE3878-KR-XXL,KURTA,XXL,1,INR,399,Triprayar,680566,IN,0,JULY,2022,LOW,CUSTOMER
406-5143513-9408323,5143513,MEN,67,2022-07-06,DELIVERED,MYNTRA,JNE3879-DR-S,WESTERN DRESS,S,1,INR,661,GHAZIABAD,201014,IN,0,JULY,2022,LOW,CUSTOMER
408-7308920-7133907,7308920,WOMEN,48,2022-07-06,DELIVERED,AMAZON,SAR010,SAREE,Free,1,INR,318,Pondicherry,605008,IN,0,JULY,2022,LOW,CUSTOMER
405-9332820-6800333,9332820,MEN,39,2022-07-06,DELIVERED,AMAZON,J0244-SKD-XL,SET,XL,1,INR,1176,Vadodara,390019,IN,0,JULY,2022,HIGH,CUSTOMER
404-4474905-8120322,4474905,WOMEN,25,2022-07-06,DELIVERED,AJIO,PJNE2100-KR-N-6XL,KURTA,6XL,1,INR,452,MYSURU,570023,IN,0,JULY,2022,LOW,CUSTOMER
404-8135479-1150734,8135479,WOMEN,32,2022-07-06,DELIVERED,MYNTRA,NW004-TP-PJ-L,SET,L,1,INR,499,TIRUCHIRAPPALLI,620008,IN,0,JULY,2022,LOW,CUSTOMER
171-9963365-2245115,9963365,WOMEN,54,2022-07-06,DELIVERED,AJIO,SET197-KR-NP-XXXL,SET,3XL,1,INR,759,MUMBAI,400067,IN,0,JULY,2022,LOW,CUSTOMER
402-7550564-3225905,7550564,WOMEN,22,2022-07-06,DELIVERED,NALLI,JNE3675-TU-XS,TOP,XS,1,INR,545,HINDALCO INDUSTRIES LTD,231217,IN,0,JULY,2022,LOW,CUSTOMER
407-1936798-5589934,1936798,MEN,24,2022-07-06,DELIVERED,MEESHO,SET197-KR-NP-XS,SET,XS,1,INR,759,CHENNAI,600037,IN,0,JULY,2022,LOW,CUSTOMER
404-3886069-8141901,3886069,MEN,30,2022-07-06,DELIVERED,AMAZON,JNE3797-KR-XXXL,WESTERN DRESS,3XL,1,INR,715,LIDO TOWN,786182,IN,0,JULY,2022,LOW,CUSTOMER
405-5801353-5601928,5801353,MEN,32,2022-07-06,DELIVERED,FLIPKART,SET184-KR-PP-M,SET,M,1,INR,573,HYDERABAD,500008,IN,0,JULY,2022,LOW,CUSTOMER
408-7674920-6268327,7674920,WOMEN,24,2022-07-06,DELIVERED,AMAZON,SAR005,SAREE,Free,1,INR,458,NEW DELHI,110019,IN,0,JULY,2022,LOW,CUSTOMER
408-3353405-4686758,3353405,MEN,45,2022-07-06,DELIVERED,OTHERS,JNE3797-KR-XL,WESTERN DRESS,XL,1,INR,761,MUMBAI,400071,IN,0,JULY,2022,LOW,CUSTOMER
407-9083581-7361953,9083581,MEN,34,2022-07-06,DELIVERED,FLIPKART,JNE3797-KR-M,WESTERN DRESS,M,1,INR,735,VARANASI,221001,IN,0,JULY,2022,LOW,CUSTOMER
404-3342057-9922761,3342057,WOMEN,22,2022-07-06,DELIVERED,FLIPKART,JNE3753-KR-XXXL,KURTA,3XL,1,INR,475,THANE,400607,IN,0,JULY,2022,LOW,CUSTOMER
407-9523471-8157947,9523471,WOMEN,35,2022-07-06,DELIVERED,MYNTRA,JNE3482-KR-S,KURTA,S,1,INR,330,Bengaluru,560070,IN,0,JULY,2022,LOW,CUSTOMER
407-9287867-5930738,9287867,WOMEN,35,2022-07-06,DELIVERED,MYNTRA,JNE3741-KR-XL,KURTA,XL,1,INR,431,BENGALURU,560064,IN,0,JULY,2022,LOW,CUSTOMER
406-7782505-4307522,7782505,WOMEN,52,2022-07-06,RETURNED,FLIPKART,JNE3265-KR-M,KURTA,M,1,INR,318,MALAPPURAM P O,676505,IN,0,JULY,2022,LOW,CUSTOMER
402-2880076-1396352,2880076,MEN,41,2022-07-06,DELIVERED,FLIPKART,SET349-KR-NP-L,SET,L,1,INR,930,SOUTH WEST DELHI,110075,IN,0,JULY,2022,LOW,CUSTOMER
407-8976681-4678713,8976681,MEN,48,2022-07-06,DELIVERED,AJIO,JNE3797-KR-M,WESTERN DRESS,M,1,INR,735,Kollam,691020,IN,0,JULY,2022,LOW,CUSTOMER
403-8974749-5642704,8974749,MEN,53,2022-07-06,DELIVERED,FLIPKART,J0395-DR-L,WESTERN DRESS,L,1,INR,859,GURUGRAM,122004,IN,0,JULY,2022,LOW,CUSTOMER
403-8998188-4109961,8998188,WOMEN,31,2022-07-06,DELIVERED,MYNTRA,SAR001,SAREE,Free,1,INR,646,BHOPAL,462041,IN,0,JULY,2022,LOW,CUSTOMER
408-5442043-4396358,5442043,WOMEN,21,2022-07-06,DELIVERED,MYNTRA,SET218-KR-NP-XS,SET,XS,1,INR,667,NAGPUR,440003,IN,0,JULY,2022,LOW,CUSTOMER
407-9015541-4761935,9015541,WOMEN,26,2022-07-06,DELIVERED,AMAZON,PJNE3423-KR-N-4XL,KURTA,4XL,1,INR,527,Bambolim,403202,IN,0,JULY,2022,LOW,CUSTOMER
407-7741586-5985128,7741586,WOMEN,46,2022-07-06,DELIVERED,AMAZON,PJNE3440-KR-N-5XL,KURTA,5XL,1,INR,534,SHIRPUR,425405,IN,0,JULY,2022,LOW,CUSTOMER
402-1832427-4118727,1832427,WOMEN,49,2022-07-06,DELIVERED,NALLI,JNE3368-KR-XXXL,KURTA,3XL,1,INR,471,Pune,411019,IN,0,JULY,2022,LOW,CUSTOMER
405-0040057-9320368,40057,WOMEN,23,2022-07-06,DELIVERED,MYNTRA,JNE3468-KR-XL,KURTA,XL,1,INR,397,KALYAN East,421306,IN,0,JULY,2022,LOW,CUSTOMER
406-2164405-6851521,2164405,MEN,38,2022-07-06,DELIVERED,MYNTRA,SET331-KR-NP-XXL,SET,XXL,1,INR,635,Pune,411007,IN,0,JULY,2022,LOW,CUSTOMER
408-9983390-0293139,9983390,WOMEN,46,2022-07-06,DELIVERED,MYNTRA,JNE3465-KR-XS,KURTA,XS,1,INR,502,DOWLESWARAM,533125,IN,0,JULY,2022,LOW,CUSTOMER
402-9281380-1427542,9281380,WOMEN,65,2022-07-06,DELIVERED,NALLI,NW024-TP-PJ-XL,SET,XL,1,INR,586,GHAZIABAD,201012,IN,0,JULY,2022,LOW,CUSTOMER
171-6261198-3905917,6261198,WOMEN,35,2022-07-06,DELIVERED,AMAZON,SET320-KR-NP-XXL,SET,XXL,1,INR,845,ZAMANIA,232329,IN,0,JULY,2022,LOW,CUSTOMER
407-6929363-0719501,6929363,MEN,33,2022-07-06,DELIVERED,FLIPKART,JNE3800-KR-L,WESTERN DRESS,L,1,INR,735,Visakhapatnam,530007,IN,0,JULY,2022,LOW,CUSTOMER
408-1951117-0886724,1951117,MEN,66,2022-07-06,DELIVERED,AMAZON,JNE3797-KR-S,WESTERN DRESS,S,1,INR,735,BENGALURU,560035,IN,0,JULY,2022,LOW,CUSTOMER
407-4364026-7205112,4364026,WOMEN,48,2022-07-06,DELIVERED,AMAZON,SET145-KR-NP-XXL,SET,XXL,1,INR,715,SITAPUR,261001,IN,0,JULY,2022,LOW,CUSTOMER
407-1182530-0741956,1182530,WOMEN,45,2022-07-06,DELIVERED,NALLI,JNE3440-KR-N-XXXL,KURTA,3XL,1,INR,379,MUMBAI,400058,IN,0,JULY,2022,LOW,CUSTOMER
404-6246445-7300312,6246445,WOMEN,28,2022-07-06,DELIVERED,MYNTRA,MEN5028-KR-L,KURTA,L,1,INR,499,MUMBAI-400001,400001,IN,0,JULY,2022,LOW,CUSTOMER
406-4707452-6985962,4707452,WOMEN,40,2022-07-06,DELIVERED,AMAZON,JNE3405-KR-M,KURTA,M,1,INR,399,LUCKNOW,226006,IN,0,JULY,2022,LOW,CUSTOMER
406-4198892-5393102,4198892,MEN,32,2022-07-06,RETURNED,FLIPKART,JNE3797-KR-M,WESTERN DRESS,M,1,INR,735,NASHIK,422008,IN,0,JULY,2022,LOW,CUSTOMER
405-9810039-0065920,9810039,WOMEN,66,2022-07-06,DELIVERED,MYNTRA,J0008-SKD-S,SET,S,1,INR,1065,NEW DELHI,110096,IN,0,JULY,2022,HIGH,CUSTOMER
407-2707392-2984319,2707392,WOMEN,31,2022-07-06,DELIVERED,AMAZON,JNE3720-KR-XL,KURTA,XL,1,INR,517,TENALI,522201,IN,0,JULY,2022,LOW,CUSTOMER
407-8360301-3839556,8360301,MEN,23,2022-07-06,DELIVERED,FLIPKART,SET318-KR-SHA-M,SET,M,1,INR,1083,HYDERABAD,500049,IN,0,JULY,2022,HIGH,CUSTOMER
406-5545133-1907550,5545133,WOMEN,20,2022-07-06,DELIVERED,AMAZON,SET218-KR-NP-XXXL,SET,3XL,1,INR,667,Ghaziabad,201001,IN,0,JULY,2022,LOW,CUSTOMER
408-8363737-5261932,8363737,WOMEN,42,2022-07-06,DELIVERED,OTHERS,JNE3768-KR-L,KURTA,L,1,INR,487,VIJAYAWADA,520007,IN,0,JULY,2022,LOW,CUSTOMER
